record_id,cell_key,run_id,phase,language,stimulus_id,cz_agency,baseline_stimulus_id,model_requested,model_group,replicate,translation_note,EN-AG,EN-OB,EN-AF,EN-PR,EN-E,EN-A,EN-V,CZ-AG,CZ-OB,CZ-AF,CZ-PR,JP-V,JP-A,JP-E,JP-H,JP-S,response_char_len,response_word_count,code_var_a,code_var_b,code_var_c,code_var_d,code_var_e,code_var_f,code_var_g,code_var_r,coder_id,coded_at,authority_blame_score,relative_blame_score,agent_recovery,legalism_score,dignity_score,compromise_type,passive_echo,notes
e4a329ad-b6d3-45e3-931c-202bea03824e,CN3|google/gemini-2.0-flash-001|3,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,google/gemini-2.0-flash-001,current_multilingual,3,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,3138,449,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
869d58ab-870d-4856-a88d-acf75fe9245a,CN3|google/gemini-2.0-flash-001|4,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,google/gemini-2.0-flash-001,current_multilingual,4,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,2965,419,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
850c93ea-4b00-4ba6-b2d9-6837064294b2,CN3|google/gemini-2.0-flash-001|5,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,google/gemini-2.0-flash-001,current_multilingual,5,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,2767,394,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
b63402ae-c689-4ca2-9496-c043c6c16523,CN3|meta-llama/llama-3.3-70b-instruct|1,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,1,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,13781,1944,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,court_appeal,no,no-question control; rule-based (corrected rules); verify
f1c27b8b-f185-45c1-a66b-8f2d6e2c7512,CN3|meta-llama/llama-3.3-70b-instruct|2,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,2,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,12498,1812,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,none,no,no-question control; rule-based (corrected rules); verify
cb2a7829-8946-4bb6-99b0-12d4034577f9,CN3|meta-llama/llama-3.3-70b-instruct|3,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,3,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,14745,2065,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,none,no,no-question control; rule-based (corrected rules); verify
cdbc5338-2458-405d-9c95-94d90cbc5813,CN3|meta-llama/llama-3.3-70b-instruct|4,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,4,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,15636,2348,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,high,none,no,no-question control; rule-based (corrected rules); verify
0f8717ae-dc79-42be-bdc2-577e0642acbe,CN3|meta-llama/llama-3.3-70b-instruct|5,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,5,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,15196,2118,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
63276298-0d6b-4bc5-bbb7-a27f756615cc,CN3|mistralai/mistral-large-2411|1,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,mistralai/mistral-large-2411,current_multilingual,1,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,1133,164,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
212a93b4-c575-4612-a156-0e9275fdc407,CN3|mistralai/mistral-large-2411|2,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,mistralai/mistral-large-2411,current_multilingual,2,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,1245,186,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
6e6d0088-817f-4ba9-9342-54ab3bf12a06,CN3|mistralai/mistral-large-2411|3,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,mistralai/mistral-large-2411,current_multilingual,3,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,1517,221,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,supervised_burial,no,no-question control; rule-based (corrected rules); verify
cf992d27-793e-4f7a-9830-b2dd241779c1,CN3|mistralai/mistral-large-2411|4,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,mistralai/mistral-large-2411,current_multilingual,4,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,1529,219,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
cef2d36f-46e9-43aa-bc89-12ae51d2a2f3,CN3|mistralai/mistral-large-2411|5,20260529T125836Z_6570a5fc,3,cs,CN3,reflexive_deagentive,CN1,mistralai/mistral-large-2411,current_multilingual,5,NOQ control; S2 reflexive deagentive (telo se nevydalo),,,,,,,,,,,,,,,,,1682,237,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
a528050b-9567-4393-8af4-5ae6776e7364,CN4|openai/gpt-4o|1,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,openai/gpt-4o,current_multilingual,1,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1377,205,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
603bd190-a268-4f2f-9b8c-76a67ac8f509,CN4|openai/gpt-4o|2,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,openai/gpt-4o,current_multilingual,2,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1257,188,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
a9a2e1c5-6bc9-4f21-ba13-3faa96c9b545,CN4|openai/gpt-4o|3,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,openai/gpt-4o,current_multilingual,3,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1320,198,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
60496e3c-62cd-455a-ac5d-78d1a6a5635a,CN4|openai/gpt-4o|4,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,openai/gpt-4o,current_multilingual,4,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1171,170,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
9456348d-dd8a-47cd-8839-4c45ca512165,CN4|openai/gpt-4o|5,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,openai/gpt-4o,current_multilingual,5,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1227,188,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
ecfc0f31-8986-4b5a-8eb1-65d760f45286,CN4|anthropic/claude-sonnet-4|1,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,1,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1041,153,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
ca0586b8-503d-43a5-beb5-ebf53b02ff8c,CN4|anthropic/claude-sonnet-4|2,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,2,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1014,147,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
d4dcb533-daf6-44a9-9c96-8e9b94f06097,CN4|anthropic/claude-sonnet-4|3,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,3,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1059,154,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
a1c546ef-8e34-4fb9-8e50-6944a1089f65,CN4|anthropic/claude-sonnet-4|4,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,4,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1102,159,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
1b70b658-5a37-479f-a9d5-f7f7b4d62b4e,CN4|anthropic/claude-sonnet-4|5,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,5,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,989,145,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
d4c4b608-4ee6-4679-915a-f7333bbd8b85,CN4|google/gemini-2.0-flash-001|1,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,google/gemini-2.0-flash-001,current_multilingual,1,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,3319,491,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
baf83602-c5c1-4802-8274-8024d35dce08,CN4|google/gemini-2.0-flash-001|2,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,google/gemini-2.0-flash-001,current_multilingual,2,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,3044,429,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,court_appeal,no,no-question control; rule-based (corrected rules); verify
d8b5fdff-1723-4885-a631-4a5c15f7034b,CN4|google/gemini-2.0-flash-001|3,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,google/gemini-2.0-flash-001,current_multilingual,3,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,3590,495,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
2f6a99c2-0d2c-4d8b-9259-8415d65de119,CN4|google/gemini-2.0-flash-001|4,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,google/gemini-2.0-flash-001,current_multilingual,4,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,3157,447,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
c2bdf0ce-ff12-4e6e-a508-26a456947d71,CN4|google/gemini-2.0-flash-001|5,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,google/gemini-2.0-flash-001,current_multilingual,5,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2998,442,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
dfbd0ba4-188a-40cc-a331-880eb2919dac,CN4|meta-llama/llama-3.3-70b-instruct|1,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,1,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,14331,1992,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
b34821f3-002c-487d-ba18-b5e267e870bf,CN4|meta-llama/llama-3.3-70b-instruct|2,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,2,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,14465,2140,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,none,no,no-question control; rule-based (corrected rules); verify
6b466046-d643-454f-ab04-3e7eabff423e,CN4|meta-llama/llama-3.3-70b-instruct|3,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,3,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,12974,1972,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,none,no,no-question control; rule-based (corrected rules); verify
f32d4031-bff1-4e06-bf35-48c52227e666,CN4|meta-llama/llama-3.3-70b-instruct|4,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,4,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,44,7,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,mid,none,no,no-question control; rule-based (corrected rules); verify
7188e5c9-45a3-42b5-bd9d-4ac58064b04f,CN4|meta-llama/llama-3.3-70b-instruct|5,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,5,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,13459,1821,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,none,no,no-question control; rule-based (corrected rules); verify
03b15f2a-2d02-43fc-ad54-e0ec8ff7bc10,CN4|mistralai/mistral-large-2411|1,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,1,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1314,195,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
bfac69ca-7524-4646-8a15-5bfbc17e068b,CN4|mistralai/mistral-large-2411|2,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,2,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1352,201,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
ca97d342-f947-4a90-b270-1944a2d6e135,CN4|mistralai/mistral-large-2411|3,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,3,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1357,204,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,high,court_appeal,no,no-question control; rule-based (corrected rules); verify
ea240596-7275-413c-9a4c-2335b8ef68c5,CN4|mistralai/mistral-large-2411|4,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,4,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1302,191,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
6b5ff835-befc-4faf-8f29-d6bcd65c0c63,CN4|mistralai/mistral-large-2411|5,20260529T125836Z_6570a5fc,3,cs,CN4,decision_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,5,"NOQ control; S2 impersonal decision (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1428,206,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,partial,none,no,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
5d92bac3-d1cd-4d2d-a807-7cb58f89954c,CN5|openai/gpt-4o|1,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,openai/gpt-4o,current_multilingual,1,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1402,212,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
d3657418-c0c7-478b-a327-fe93c43e9820,CN5|openai/gpt-4o|2,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,openai/gpt-4o,current_multilingual,2,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1423,207,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
52223553-a7d7-4eea-8dbf-081764518368,CN5|openai/gpt-4o|3,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,openai/gpt-4o,current_multilingual,3,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1486,226,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
40186309-36d9-4c59-9152-c6dd1acacd26,CN5|openai/gpt-4o|4,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,openai/gpt-4o,current_multilingual,4,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1553,228,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
250b5477-201d-410b-a050-b2fc0cf81de6,CN5|openai/gpt-4o|5,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,openai/gpt-4o,current_multilingual,5,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1350,207,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
cd824607-217f-4a9d-acf0-3b33b28bd274,CN5|anthropic/claude-sonnet-4|1,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,1,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1102,153,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
c720a153-f394-43d1-8d31-23e917373b6e,CN5|anthropic/claude-sonnet-4|2,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,2,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1095,155,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
5a7307cf-dca1-4f63-ab4e-e921be66407f,CN5|anthropic/claude-sonnet-4|3,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,3,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,996,146,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
979d0d28-b1b6-46b8-a747-4b0673f2aac0,CN5|anthropic/claude-sonnet-4|4,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,4,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1065,153,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
d1315e4d-e166-4e1f-ba10-29710cb5403e,CN5|anthropic/claude-sonnet-4|5,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,anthropic/claude-sonnet-4,current_multilingual,5,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1078,158,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
1f617da8-d9f5-49a1-a964-7bec26c783c2,CN5|google/gemini-2.0-flash-001|4,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,google/gemini-2.0-flash-001,current_multilingual,4,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,3159,436,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
5b7c973c-6ad3-4090-b044-90f653174b93,CN5|google/gemini-2.0-flash-001|5,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,google/gemini-2.0-flash-001,current_multilingual,5,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,3118,431,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,court_appeal,no,no-question control; rule-based (corrected rules); verify
9a594336-c96b-4560-a736-4d37b56a0573,CN5|meta-llama/llama-3.3-70b-instruct|1,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,1,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,13768,1970,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,none,no,no-question control; rule-based (corrected rules); verify
775588a6-c069-4078-aade-e91000b75863,CN5|meta-llama/llama-3.3-70b-instruct|2,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,2,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,13514,1965,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,negotiation,no,no-question control; rule-based (corrected rules); verify
a2fc96fd-6a0e-41d6-a44d-447aae6c4360,CN5|meta-llama/llama-3.3-70b-instruct|3,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,3,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,12960,1970,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,court_appeal,no,no-question control; rule-based (corrected rules); verify
05301a38-74ff-478b-aebd-31fb2351f0d4,CN5|meta-llama/llama-3.3-70b-instruct|4,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,4,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,13396,1907,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
194e945f-a9a4-4132-be78-4925d6f5ded7,CN5|meta-llama/llama-3.3-70b-instruct|5,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,meta-llama/llama-3.3-70b-instruct,current_multilingual,5,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,14564,2131,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,mid,none,no,no-question control; rule-based (corrected rules); verify
143d440f-6213-49b6-858e-ea6a5bcd45ac,CN5|mistralai/mistral-large-2411|1,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,1,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1566,228,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
3f410920-b486-4f4f-816f-26573e426dad,CN5|mistralai/mistral-large-2411|2,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,2,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1375,208,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,,,no,mid,mid,negotiation,no,no-question control; rule-based (corrected rules); verify
1055a838-321e-4e12-828a-b708d34f7c0f,CN5|mistralai/mistral-large-2411|3,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,3,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1418,210,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,mid,court_appeal,no,no-question control; rule-based (corrected rules); verify
0e605673-b98c-4745-8bc2-2a5f3044dd75,CN5|mistralai/mistral-large-2411|4,20260529T125836Z_6570a5fc,3,cs,CN5,bureaucratic_nominalization,CN1,mistralai/mistral-large-2411,current_multilingual,4,NOQ control; S2 bureaucratic nominalization (doslo k nevydani tela),,,,,,,,,,,,,,,,,1518,231,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,,,yes,mid,high,court_appeal,no,no-question control; rule-based (corrected rules); verify
