record_id,cell_key,run_id,phase,language,stimulus_id,cz_agency,baseline_stimulus_id,model_requested,model_group,replicate,translation_note,EN-AG,EN-OB,EN-AF,EN-PR,EN-E,EN-A,EN-V,CZ-AG,CZ-OB,CZ-AF,CZ-PR,JP-V,JP-A,JP-E,JP-H,JP-S,response_char_len,response_word_count,code_var_a,code_var_b,code_var_c,code_var_d,code_var_e,code_var_f,code_var_g,code_var_r,coder_id,coded_at,authority_blame_score,relative_blame_score,agent_recovery,legalism_score,dignity_score,compromise_type,passive_echo,notes
14fce6e4-e835-4d29-9ecd-8dea5987bf15,CA3|anthropic/claude-sonnet-4|5,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,anthropic/claude-sonnet-4,current_multilingual,5,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1210,167,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
1f9ae9c0-fd29-43fb-874f-6d6633835324,CA3|google/gemini-2.0-flash-001|1,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,google/gemini-2.0-flash-001,current_multilingual,1,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,2744,386,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
7e46f02a-4e0e-47ab-9297-91f143ac4f1e,CA3|google/gemini-2.0-flash-001|2,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,google/gemini-2.0-flash-001,current_multilingual,2,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,2966,426,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
2c6caf50-8b23-45f9-a7a7-9452da55b381,CA3|google/gemini-2.0-flash-001|3,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,google/gemini-2.0-flash-001,current_multilingual,3,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,2935,419,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
93cfcf9e-c95f-4282-aa0f-da53e28d196f,CA3|google/gemini-2.0-flash-001|4,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,google/gemini-2.0-flash-001,current_multilingual,4,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,2595,372,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
0e2c096f-24c0-4e8a-a537-887b729e5c43,CA3|google/gemini-2.0-flash-001|5,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,google/gemini-2.0-flash-001,current_multilingual,5,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,3097,437,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
9c9e12dd-59d1-4358-9a27-819b5da3f3c2,CA3|meta-llama/llama-3.3-70b-instruct|1,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,1,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1851,280,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
8fef1cd9-eee0-4e6d-8fb0-ec09222e6597,CA3|meta-llama/llama-3.3-70b-instruct|2,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,2,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1631,248,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,supervised_burial,no,rule-based; blame recoded+verified 2026-05-29
7bb811e4-803a-4293-a3b6-f971522d1741,CA3|meta-llama/llama-3.3-70b-instruct|3,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,3,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1423,207,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
3aa28c8b-e154-4292-8abf-cce57f82b5f2,CA3|meta-llama/llama-3.3-70b-instruct|4,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,4,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,2039,306,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
dd1bf290-897e-457e-95bf-4108de42ce1e,CA3|meta-llama/llama-3.3-70b-instruct|5,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,5,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1895,284,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
ac9d0790-fb81-4c13-a359-00e0732f1bad,CA3|mistralai/mistral-large-2411|1,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,mistralai/mistral-large-2411,current_multilingual,1,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1779,261,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
599a52db-2dcc-454a-b34c-6e611c2c9a3f,CA3|mistralai/mistral-large-2411|2,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,mistralai/mistral-large-2411,current_multilingual,2,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1749,263,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
ed5f2f99-8b07-4877-8fc9-045962f886b3,CA3|mistralai/mistral-large-2411|3,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,mistralai/mistral-large-2411,current_multilingual,3,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1694,250,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,court_appeal,no,rule-based; blame recoded+verified 2026-05-29
fe0e8efc-3779-4e1d-a776-634cfebb9d3c,CA3|mistralai/mistral-large-2411|4,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,mistralai/mistral-large-2411,current_multilingual,4,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1760,264,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
934e5f23-e1e0-4af8-a468-76871f3f2b53,CA3|mistralai/mistral-large-2411|5,20260529T112210Z_77ea6d3b,3,cs,CA3,reflexive_deagentive,CA1,mistralai/mistral-large-2411,current_multilingual,5,S2 reflexive deagentive -- se-construction (telo se nevydalo),,,,,,,,,,,,,,,,,1827,272,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
94b208fe-e420-4ae2-8ee8-e797a3399b3b,CA4|openai/gpt-4o|1,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,openai/gpt-4o,current_multilingual,1,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1727,248,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
17fe352b-bbe6-44f8-987a-6da6644468d2,CA4|openai/gpt-4o|2,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,openai/gpt-4o,current_multilingual,2,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1771,249,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
a6c999b3-8513-457e-a268-392177abbd60,CA4|openai/gpt-4o|3,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,openai/gpt-4o,current_multilingual,3,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1563,233,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
445a9bc7-ea86-4495-bb5c-3f4aae6239e6,CA4|openai/gpt-4o|4,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,openai/gpt-4o,current_multilingual,4,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1658,248,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
aa99e61c-ed14-4f49-b81b-eca318d5b72f,CA4|openai/gpt-4o|5,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,openai/gpt-4o,current_multilingual,5,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1619,242,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
33ad624c-3a62-4451-9639-be3b156bc8a6,CA4|anthropic/claude-sonnet-4|1,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,1,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1207,171,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
e87620b9-9697-45f2-8227-1799f35233ef,CA4|anthropic/claude-sonnet-4|2,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,2,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1220,165,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,partial,partial,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
f7774514-8ee2-475e-b068-4bf3f3bf7c86,CA4|anthropic/claude-sonnet-4|3,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,3,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1219,168,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
3f2479f7-9b8d-4c89-a65a-3ee795044039,CA4|anthropic/claude-sonnet-4|4,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,4,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1204,165,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
1a7feaf2-8ab2-44fc-aa62-5610b64258aa,CA4|anthropic/claude-sonnet-4|5,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,5,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1109,152,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
a2e5b139-c6ad-436a-a77a-708fb35a254e,CA4|google/gemini-2.0-flash-001|1,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,1,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2539,353,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
e71eaf39-4d32-4e73-a889-01b32f64a170,CA4|google/gemini-2.0-flash-001|2,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,2,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2476,362,legal_challenge,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,court_appeal,no,rule-based; blame recoded+verified 2026-05-29
da11ceb6-91f1-4052-bcc3-6955e42b9036,CA4|google/gemini-2.0-flash-001|3,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,3,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2653,378,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
b514e714-6700-4b5e-bd41-497af84d952a,CA4|google/gemini-2.0-flash-001|4,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,4,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,3187,452,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
c4408803-4913-4398-ad9d-48f4cafc0059,CA4|google/gemini-2.0-flash-001|5,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,5,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2772,403,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
90c64309-3f22-4927-ace7-5e37402b58d1,CA4|meta-llama/llama-3.3-70b-instruct|1,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,1,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2018,304,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,none,no,rule-based; blame recoded+verified 2026-05-29
a52828ae-c7dd-4e02-84a5-5a461da7645f,CA4|meta-llama/llama-3.3-70b-instruct|2,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,2,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1994,296,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
e60389ff-d49f-404b-b857-86cc568037dd,CA4|meta-llama/llama-3.3-70b-instruct|3,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,3,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1838,275,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
7a157497-cb07-44dc-8eec-299802c5285d,CA4|meta-llama/llama-3.3-70b-instruct|4,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,4,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2031,301,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
b2f575f2-7941-4019-872a-d252b253b046,CA4|meta-llama/llama-3.3-70b-instruct|5,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,meta-llama/llama-3.3-70b-instruct,current_multilingual,5,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1762,268,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
6a0c2e4d-b1d1-4e85-b6e1-53ec625694af,CA4|mistralai/mistral-large-2411|1,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,1,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1917,289,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,mid,none,no,rule-based; blame recoded+verified 2026-05-29
e508c7c3-1d3c-4a74-8ade-557f963e01d3,CA4|mistralai/mistral-large-2411|2,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,2,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1735,263,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,none,no,rule-based; blame recoded+verified 2026-05-29
74923af0-6d8a-4aef-bed1-42fe4cda9b8f,CA4|mistralai/mistral-large-2411|3,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,3,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1793,260,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
6a03185c-367f-4e41-b8a0-38e63ac2fc25,CA4|mistralai/mistral-large-2411|4,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,4,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1932,287,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
59c5f9cc-dd19-4a0e-8382-d18d398f6ae1,CA4|mistralai/mistral-large-2411|5,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,mistralai/mistral-large-2411,current_multilingual,5,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1917,281,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
768ecf8c-e9c7-4525-9fec-9412a7050016,CA4|qwen/qwen-2.5-72b-instruct|1,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,qwen/qwen-2.5-72b-instruct,current_multilingual,1,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,2197,337,,,,,,,,,,,,,,,,,,
782d1769-2c95-456a-b4cc-3b1ac8874225,CA4|qwen/qwen-2.5-72b-instruct|2,20260529T112210Z_77ea6d3b,3,cs,CA4,decision_nominalization,CA1,qwen/qwen-2.5-72b-instruct,current_multilingual,2,"S2 impersonal decision -- authority implied but hidden (bylo rozhodnuto, ze...)",,,,,,,,,,,,,,,,,1772,263,,,,,,,,,,,,,,,,,,
4f0791f6-3d86-49ba-9025-15b8b76c1989,CA5|openai/gpt-4o|1,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,openai/gpt-4o,current_multilingual,1,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1611,241,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
18ec0b22-7407-427f-a68a-5bc334076bdc,CA5|openai/gpt-4o|2,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,openai/gpt-4o,current_multilingual,2,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1637,252,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
a0fbbeb1-9c13-458b-a45b-010876a75f20,CA5|openai/gpt-4o|3,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,openai/gpt-4o,current_multilingual,3,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1685,246,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,partial,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
467d0759-bceb-4f80-9f07-198b14071aad,CA5|openai/gpt-4o|4,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,openai/gpt-4o,current_multilingual,4,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1590,238,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
53c10b2c-66fa-4ce1-842d-a0443774ac77,CA5|openai/gpt-4o|5,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,openai/gpt-4o,current_multilingual,5,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1812,266,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
42d5aca7-0210-4015-8246-667065872726,CA5|anthropic/claude-sonnet-4|1,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,1,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1087,159,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
3304edd4-d199-4344-88df-f318e3e998c3,CA5|anthropic/claude-sonnet-4|2,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,2,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1134,156,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,supervised_burial,no,rule-based; blame recoded+verified 2026-05-29
168b6fd1-b019-45ab-ab4a-cc371e4ecf84,CA5|anthropic/claude-sonnet-4|3,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,3,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1062,151,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,partial,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
f5703c28-d06c-441a-bf1f-99d89da84c49,CA5|anthropic/claude-sonnet-4|4,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,4,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1099,146,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
5058a7f6-240b-46ec-a424-21ffb520f44a,CA5|anthropic/claude-sonnet-4|5,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,anthropic/claude-sonnet-4,current_multilingual,5,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,1199,171,undecided,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,supervised_burial,no,rule-based; blame recoded+verified 2026-05-29
2b3b9a67-eb09-4204-8227-27515ac87d66,CA5|google/gemini-2.0-flash-001|1,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,1,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,2910,416,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
fe09c3b5-c843-41dc-898f-029c61afa70b,CA5|google/gemini-2.0-flash-001|2,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,2,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,2514,359,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
7c88b24a-0f7e-4731-a61f-22eb37ee9de7,CA5|google/gemini-2.0-flash-001|3,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,3,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,3162,451,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
35089299-7c92-46a7-b753-d555310e0e0b,CA5|google/gemini-2.0-flash-001|4,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,4,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,2477,354,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,mid,negotiation,no,rule-based; blame recoded+verified 2026-05-29
1b62a253-444a-40ff-a81c-f6a48d8f9702,CA5|google/gemini-2.0-flash-001|5,20260529T112210Z_77ea6d3b,3,cs,CA5,bureaucratic_nominalization,CA1,google/gemini-2.0-flash-001,current_multilingual,5,S2 bureaucratic nominalization -- maximal defocusing (doslo k nevydani tela),,,,,,,,,,,,,,,,,2897,414,compromise,,,,,,,,auto-cursor-2026-05,2026-05-29,primary,none,yes,mid,high,negotiation,no,rule-based; blame recoded+verified 2026-05-29
